id_diabete,annee,patho_niv1,patho_niv2,patho_niv3,top,region,dept,ntop,npop,prevalence,libelle_classe_age,libelle_sexe
606,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,7,70,15650,0.435,de 20 a  24 ans,tous sexes
607,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,73,110,23580,0.454,de 20 a  24 ans,tous sexes
608,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,74,190,42690,0.443,de 20 a  24 ans,tous sexes
609,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,4,999,210,23720,0.877,de 25 a  29 ans,hommes
610,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,6,976,20,2220,0.765,de 25 a  29 ans,hommes
611,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,6,999,20,2220,0.765,de 25 a  29 ans,hommes
612,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,28,60,9810,0.581,de 25 a  29 ans,hommes
613,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,36,30,4460,0.695,de 25 a  29 ans,hommes
614,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,999,350,61240,0.575,de 25 a  29 ans,hommes
615,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,21,90,14320,0.594,de 25 a  29 ans,hommes
616,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,39,30,5900,0.491,de 25 a  29 ans,hommes
617,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,58,20,4120,0.461,de 25 a  29 ans,hommes
618,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,70,30,4970,0.523,de 25 a  29 ans,hommes
619,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,71,60,11870,0.539,de 25 a  29 ans,hommes
620,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,999,370,67720,0.546,de 25 a  29 ans,hommes
621,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,28,27,70,13830,0.528,de 25 a  29 ans,hommes
622,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,28,999,470,83210,0.559,de 25 a  29 ans,hommes
623,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,2,100,12650,0.798,de 25 a  29 ans,hommes
624,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,999,1110,163120,0.681,de 25 a  29 ans,hommes
625,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,57,150,23830,0.621,de 25 a  29 ans,hommes
626,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,68,120,19070,0.64,de 25 a  29 ans,hommes
627,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,52,44,210,41760,0.508,de 25 a  29 ans,hommes
628,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,52,999,480,98690,0.483,de 25 a  29 ans,hommes
629,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,53,29,130,22180,0.564,de 25 a  29 ans,hommes
630,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,53,35,160,31720,0.504,de 25 a  29 ans,hommes
631,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,53,56,90,16990,0.512,de 25 a  29 ans,hommes
632,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,53,999,430,83630,0.515,de 25 a  29 ans,hommes
633,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,17,60,14020,0.442,de 25 a  29 ans,hommes
634,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,33,210,47710,0.434,de 25 a  29 ans,hommes
635,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,40,50,9340,0.503,de 25 a  29 ans,hommes
636,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,47,50,7170,0.711,de 25 a  29 ans,hommes
637,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,64,90,16940,0.531,de 25 a  29 ans,hommes
638,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,79,50,8510,0.54,de 25 a  29 ans,hommes
639,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,999,730,146290,0.5,de 25 a  29 ans,hommes
640,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,30,110,17480,0.612,de 25 a  29 ans,hommes
641,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,34,180,33190,0.527,de 25 a  29 ans,hommes
642,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,65,20,5110,0.431,de 25 a  29 ans,hommes
643,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,82,30,6140,0.521,de 25 a  29 ans,hommes
644,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,9,20,3420,0.702,de 25 a  29 ans,hommes
645,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,73,50,11370,0.44,de 25 a  29 ans,hommes
646,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,74,130,22620,0.553,de 25 a  29 ans,hommes
647,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,999,1230,221500,0.554,de 25 a  29 ans,hommes
648,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,93,6,190,29000,0.655,de 25 a  29 ans,hommes
649,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,94,,20,3440,0.582,de 25 a  29 ans,hommes
650,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,94,999,40,7440,0.511,de 25 a  29 ans,hommes
651,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,1,971,80,9340,0.814,de 25 a  29 ans,femmes
652,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,1,999,80,9340,0.814,de 25 a  29 ans,femmes
653,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,3,973,60,6820,0.939,de 25 a  29 ans,femmes
654,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,3,999,60,6820,0.939,de 25 a  29 ans,femmes
655,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,4,999,480,29350,1.649,de 25 a  29 ans,femmes
656,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,75,490,116150,0.42,de 25 a  29 ans,femmes
657,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,78,280,45950,0.614,de 25 a  29 ans,femmes
658,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,94,340,51590,0.661,de 25 a  29 ans,femmes
659,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,41,60,7800,0.782,de 25 a  29 ans,femmes
660,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,45,140,19110,0.738,de 25 a  29 ans,femmes
661,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,999,450,66540,0.669,de 25 a  29 ans,femmes
662,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,21,90,15200,0.579,de 25 a  29 ans,femmes
663,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,999,440,70910,0.625,de 25 a  29 ans,femmes
664,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,28,50,70,12070,0.588,de 25 a  29 ans,femmes
665,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,28,61,40,6080,0.724,de 25 a  29 ans,femmes
666,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,60,180,23400,0.765,de 25 a  29 ans,femmes
667,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,80,100,16010,0.606,de 25 a  29 ans,femmes
668,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,52,30,3960,0.758,de 25 a  29 ans,femmes
669,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,68,150,20480,0.708,de 25 a  29 ans,femmes
670,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,88,60,8670,0.703,de 25 a  29 ans,femmes
671,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,52,44,250,44470,0.551,de 25 a  29 ans,femmes
672,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,52,72,110,14430,0.769,de 25 a  29 ans,femmes
673,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,53,29,110,22570,0.496,de 25 a  29 ans,femmes
674,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,17,70,14990,0.467,de 25 a  29 ans,femmes
675,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,23,10,2150,0.605,de 25 a  29 ans,femmes
676,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,47,50,7790,0.668,de 25 a  29 ans,femmes
677,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,79,60,8670,0.646,de 25 a  29 ans,femmes
678,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,86,60,11630,0.473,de 25 a  29 ans,femmes
679,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,999,890,156290,0.568,de 25 a  29 ans,femmes
680,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,12,30,5800,0.534,de 25 a  29 ans,femmes
681,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,30,150,19100,0.785,de 25 a  29 ans,femmes
682,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,32,30,3870,0.697,de 25 a  29 ans,femmes
683,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,34,230,37280,0.606,de 25 a  29 ans,femmes
684,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,48,0,1560,,de 25 a  29 ans,femmes
685,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,66,60,11740,0.52,de 25 a  29 ans,femmes
686,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,82,40,6140,0.602,de 25 a  29 ans,femmes
687,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,38,230,37030,0.621,de 25 a  29 ans,femmes
688,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,42,140,20300,0.704,de 25 a  29 ans,femmes
689,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,43,20,5200,0.404,de 25 a  29 ans,femmes
690,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,69,450,71750,0.631,de 25 a  29 ans,femmes
691,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,999,1400,238280,0.586,de 25 a  29 ans,femmes
692,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,93,13,490,65420,0.747,de 25 a  29 ans,femmes
693,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,93,4,20,3770,0.637,de 25 a  29 ans,femmes
694,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,2,999,120,15430,0.79,de 25 a  29 ans,tous sexes
695,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,3,999,90,11180,0.796,de 25 a  29 ans,tous sexes
696,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,6,976,40,6640,0.618,de 25 a  29 ans,tous sexes
697,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,94,630,95800,0.652,de 25 a  29 ans,tous sexes
698,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,999,5270,869700,0.606,de 25 a  29 ans,tous sexes
699,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,28,140,20470,0.699,de 25 a  29 ans,tous sexes
700,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,39,70,12100,0.57,de 25 a  29 ans,tous sexes
701,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,999,810,138630,0.586,de 25 a  29 ans,tous sexes
702,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,28,50,120,23650,0.503,de 25 a  29 ans,tous sexes
703,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,28,61,70,12170,0.583,de 25 a  29 ans,tous sexes
704,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,28,999,1050,172550,0.606,de 25 a  29 ans,tous sexes
705,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,2,210,26260,0.804,de 25 a  29 ans,tous sexes
706,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,59,1120,158470,0.707,de 25 a  29 ans,tous sexes
707,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,60,320,44460,0.709,de 25 a  29 ans,tous sexes
708,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,999,2400,338060,0.71,de 25 a  29 ans,tous sexes
709,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,10,100,15400,0.649,de 25 a  29 ans,tous sexes
710,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,51,210,32590,0.657,de 25 a  29 ans,tous sexes
711,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,999,1870,293760,0.636,de 25 a  29 ans,tous sexes
712,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,52,44,460,86240,0.53,de 25 a  29 ans,tous sexes
713,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,52,85,150,30600,0.503,de 25 a  29 ans,tous sexes
714,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,52,999,1100,203210,0.543,de 25 a  29 ans,tous sexes
715,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,19,60,10260,0.536,de 25 a  29 ans,tous sexes
716,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,24,90,16490,0.564,de 25 a  29 ans,tous sexes
717,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,30,260,36580,0.703,de 25 a  29 ans,tous sexes
718,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,31,580,98420,0.589,de 25 a  29 ans,tous sexes
719,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,32,60,7630,0.786,de 25 a  29 ans,tous sexes
720,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,34,400,70460,0.569,de 25 a  29 ans,tous sexes
721,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,46,30,6880,0.48,de 25 a  29 ans,tous sexes
722,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,48,20,3110,0.707,de 25 a  29 ans,tous sexes
723,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,81,90,17460,0.538,de 25 a  29 ans,tous sexes
724,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,999,1940,321000,0.603,de 25 a  29 ans,tous sexes
725,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,38,410,72570,0.571,de 25 a  29 ans,tous sexes
726,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,69,810,136700,0.589,de 25 a  29 ans,tous sexes
727,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,73,120,23320,0.532,de 25 a  29 ans,tous sexes
728,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,93,4,50,7420,0.606,de 25 a  29 ans,tous sexes
729,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,93,5,30,6670,0.375,de 25 a  29 ans,tous sexes
730,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,94,,50,7310,0.711,de 25 a  29 ans,tous sexes
731,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,94,,50,8220,0.62,de 25 a  29 ans,tous sexes
732,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,94,999,100,15530,0.663,de 25 a  29 ans,tous sexes
733,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,99,999,23500,3815060,0.616,de 25 a  29 ans,tous sexes
734,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,1,999,110,7250,1.546,de 30 a  34 ans,hommes
735,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,2,972,100,7180,1.352,de 30 a  34 ans,hommes
736,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,2,999,100,7180,1.352,de 30 a  34 ans,hommes
737,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,4,974,420,25710,1.626,de 30 a  34 ans,hommes
738,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,75,590,97270,0.605,de 30 a  34 ans,hommes
739,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,77,410,43110,0.94,de 30 a  34 ans,hommes
740,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,91,420,41090,1.015,de 30 a  34 ans,hommes
741,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,93,700,56310,1.239,de 30 a  34 ans,hommes
742,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,37,110,16730,0.628,de 30 a  34 ans,hommes
743,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,45,200,18260,1.073,de 30 a  34 ans,hommes
744,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,70,30,5620,0.587,de 30 a  34 ans,hommes
745,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,71,100,12920,0.805,de 30 a  34 ans,hommes
746,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,999,560,71490,0.788,de 30 a  34 ans,hommes
747,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,28,14,150,18510,0.832,de 30 a  34 ans,hommes
748,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,28,76,320,35840,0.884,de 30 a  34 ans,hommes
749,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,59,770,80420,0.956,de 30 a  34 ans,hommes
750,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,62,420,42800,0.97,de 30 a  34 ans,hommes
751,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,80,140,15870,0.901,de 30 a  34 ans,hommes
752,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,57,270,25240,1.078,de 30 a  34 ans,hommes
753,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,8,60,7180,0.864,de 30 a  34 ans,hommes
754,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,52,72,120,13860,0.83,de 30 a  34 ans,hommes
755,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,53,22,100,13930,0.711,de 30 a  34 ans,hommes
756,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,53,35,220,32490,0.689,de 30 a  34 ans,hommes
757,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,19,40,5400,0.704,de 30 a  34 ans,hommes
758,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,23,20,2290,0.83,de 30 a  34 ans,hommes
759,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,47,70,7880,0.825,de 30 a  34 ans,hommes
760,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,87,60,8780,0.729,de 30 a  34 ans,hommes
761,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,32,40,4110,0.973,de 30 a  34 ans,hommes
762,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,34,250,34780,0.727,de 30 a  34 ans,hommes
763,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,38,280,37500,0.739,de 30 a  34 ans,hommes
764,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,42,180,19980,0.886,de 30 a  34 ans,hommes
765,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,69,490,65130,0.749,de 30 a  34 ans,hommes
766,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,93,4,30,4030,0.645,de 30 a  34 ans,hommes
767,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,93,5,30,3660,0.711,de 30 a  34 ans,hommes
768,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,93,84,120,15950,0.727,de 30 a  34 ans,hommes
769,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,93,999,1170,149370,0.781,de 30 a  34 ans,hommes
770,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,94,,30,4260,0.635,de 30 a  34 ans,hommes
771,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,99,999,16350,1940400,0.843,de 30 a  34 ans,hommes
772,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,1,971,200,10780,1.865,de 30 a  34 ans,femmes
773,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,1,999,200,10780,1.865,de 30 a  34 ans,femmes
774,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,2,972,160,10500,1.486,de 30 a  34 ans,femmes
775,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,2,999,160,10500,1.486,de 30 a  34 ans,femmes
776,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,3,999,120,7490,1.656,de 30 a  34 ans,femmes
777,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,75,650,101250,0.642,de 30 a  34 ans,femmes
778,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,77,550,50270,1.086,de 30 a  34 ans,femmes
779,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,95,570,47680,1.187,de 30 a  34 ans,femmes
780,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,11,999,4850,480320,1.01,de 30 a  34 ans,femmes
781,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,24,37,140,18650,0.724,de 30 a  34 ans,femmes
782,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,58,50,4590,1.003,de 30 a  34 ans,femmes
783,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,89,70,9020,0.821,de 30 a  34 ans,femmes
784,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,27,999,650,77340,0.846,de 30 a  34 ans,femmes
785,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,32,2,190,15350,1.218,de 30 a  34 ans,femmes
786,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,54,160,21150,0.761,de 30 a  34 ans,femmes
787,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,55,50,4770,1.007,de 30 a  34 ans,femmes
788,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,67,350,37640,0.919,de 30 a  34 ans,femmes
789,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,44,999,1570,161430,0.969,de 30 a  34 ans,femmes
790,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,52,72,130,15470,0.847,de 30 a  34 ans,femmes
791,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,52,85,150,18030,0.848,de 30 a  34 ans,femmes
792,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,53,29,170,24830,0.693,de 30 a  34 ans,femmes
793,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,33,450,56080,0.793,de 30 a  34 ans,femmes
794,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,47,80,8650,0.936,de 30 a  34 ans,femmes
795,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,86,120,12000,0.975,de 30 a  34 ans,femmes
796,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,87,100,9710,0.988,de 30 a  34 ans,femmes
797,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,75,999,1410,171970,0.819,de 30 a  34 ans,femmes
798,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,30,200,21830,0.903,de 30 a  34 ans,femmes
799,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,65,70,5920,1.148,de 30 a  34 ans,femmes
800,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,66,110,13720,0.816,de 30 a  34 ans,femmes
801,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,81,80,10240,0.732,de 30 a  34 ans,femmes
802,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,76,82,50,7290,0.659,de 30 a  34 ans,femmes
803,2020,Diabete,Diabete,Diabete,DIA_CAT_CAT,84,15,20,3310,0.574,de 30 a  34 ans,femmes
